total_timesteps,policy_loss,ent_coef,qf1_loss,mean_rew,qf2_loss,current_lr,success_rate,value_loss,entropy,episodes,ent_coef_loss
787335,-1.6844784,0.000851321,0.004116576,8059.6,0.003911719,0.0003,1.0,0.00039060126,3.3212373,46504,2.395729
787389,-1.7005264,0.0008437476,0.015616474,8053.6,0.014986233,0.0003,1.0,0.00049129635,3.2441099,46508,5.576493
787435,-1.8061626,0.0008413358,0.005326714,8066.6,0.0051745875,0.0003,1.0,0.00047644076,3.2921119,46512,4.0485907
787497,-1.800678,0.00083606126,0.0037701537,8068.8,0.003375125,0.0003,1.0,0.00088352646,3.1759267,46516,-0.5708257
787549,-1.7858932,0.0008429497,0.004799051,8080.6,0.0049862103,0.0003,1.0,0.0003629481,3.469712,46520,-0.5979605
787603,-1.7008977,0.0008488617,0.006850289,8079.8,0.007564188,0.0003,1.0,0.00056378497,3.285717,46524,-3.9330575
787672,-1.8689384,0.000847035,0.0041779336,8055.1,0.00529316,0.0003,1.0,0.00074462825,3.8149471,46528,-3.0508351
787791,-1.7961917,0.00084664323,0.0018079471,7944.1,0.0015670249,0.0003,1.0,0.0003083743,3.2888887,46532,2.9526968
787847,-1.8019967,0.00083952124,0.0032217882,7943.1,0.0018199893,0.0003,1.0,0.0003975984,3.3021708,46536,0.08465046
787905,-1.7539643,0.00083276635,0.0036815386,7933.6,0.0025670624,0.0003,1.0,0.000299428,3.4086668,46540,-0.5419985
787959,-1.836626,0.0008335271,0.0020033214,7935.8,0.0015995814,0.0003,1.0,0.00040130742,3.4785519,46544,0.49213988
788010,-1.9210501,0.0008311189,0.0032233717,7935.8,0.004293265,0.0003,1.0,0.00020112387,3.379292,46548,-1.9925768
788057,-1.810042,0.00082915835,0.004719496,7948.6,0.0041736844,0.0003,1.0,0.0005405665,3.3415823,46552,0.76399493
788103,-1.82087,0.00082482805,0.003074628,7969.6,0.0026291464,0.0003,1.0,0.00094998814,2.9828095,46556,-2.6726003
788165,-1.9554783,0.000819419,0.006150959,7960.8,0.007191752,0.0003,1.0,0.00045862305,3.488368,46560,-0.48877895
788223,-1.8458935,0.00081179367,0.0040292935,7961.9,0.004914719,0.0003,1.0,0.00028535374,3.2257528,46564,3.17043
788286,-1.821026,0.0008063005,0.0045877616,7960.8,0.004293064,0.0003,1.0,0.00042338754,3.2582092,46568,-1.3012911
788336,-1.9540198,0.00080095377,0.0030535583,7975.7,0.0033097186,0.0003,1.0,0.00024799054,3.6778767,46572,-0.4793521
788388,-1.7518101,0.0007981701,0.0065850248,7974.3,0.0074312342,0.0003,1.0,0.0008672486,3.2636657,46576,-1.1879334
788449,-1.9001212,0.00080094155,0.0076591233,7960.2,0.008187856,0.0003,1.0,0.00017965291,3.2632446,46580,-4.3931427
788528,-1.7647421,0.000801523,0.003107395,7906.4,0.003357656,0.0003,1.0,0.00039594114,3.0819595,46584,-2.0496984
788598,-1.799591,0.0008087456,0.0078789005,7879.9,0.0069405283,0.0003,1.0,0.0005600957,3.4070601,46588,-0.50518584
788661,-1.844109,0.0008115758,0.002766485,7862.2,0.003111552,0.0003,1.0,0.00052495603,3.4245787,46592,1.9484063
788714,-1.7915479,0.00081571157,0.0035302844,7866.2,0.0036799437,0.0003,1.0,0.00047707045,3.3983316,46596,3.1987498
788766,-1.838202,0.0008244977,0.003702538,7888.0,0.0040915506,0.0003,1.0,0.00069585233,3.290557,46600,4.2767
788851,-1.8621819,0.0008249476,0.0035979648,7824.0,0.0032926183,0.0003,1.0,0.00024583872,3.451129,46604,-2.5499637
788904,-1.7965986,0.0008269894,0.0028073818,7828.2,0.0032832401,0.0003,1.0,0.000917482,3.162784,46608,6.8496704
788972,-1.7488178,0.0008287425,0.0061420854,7790.9,0.0067719817,0.0003,1.0,0.0004894742,3.3328323,46612,-2.4372945
789047,-1.579259,0.0008290535,0.010677138,7766.3,0.011649602,0.0003,1.0,0.0014562525,2.8301404,46616,4.0546026
789099,-1.8994304,0.00082920416,0.0034576086,7766.4,0.0031199246,0.0003,1.0,0.00055176247,3.2872577,46620,0.47163284
789151,-1.7991823,0.00083097385,0.0063523715,7770.4,0.004905138,0.0003,1.0,0.00209022,3.310977,46624,-2.8304067
789203,-1.7739959,0.0008308752,0.003883338,7798.0,0.0043199207,0.0003,1.0,0.0006756146,3.365759,46628,-3.1408582
789253,-1.8375494,0.00082669995,0.0016445823,7920.0,0.0013200913,0.0003,1.0,0.00040961,3.4759233,46632,1.0790293
789302,-1.881623,0.000821878,0.0040723286,7929.9,0.0036705406,0.0003,1.0,0.0005820122,3.421171,46636,0.27518064
789370,-1.7793415,0.00081927795,0.005834558,7917.6,0.0056415442,0.0003,1.0,0.0011513324,3.2763846,46640,-1.4948269
789428,-1.8869033,0.00081779243,0.0052548638,7913.1,0.005540534,0.0003,1.0,0.0002813238,3.3073297,46644,-0.9592029
789484,-1.8066792,0.0008180615,0.0052836193,7905.2,0.0055889906,0.0003,1.0,0.0009209834,3.4192576,46648,0.41958928
789536,-1.7366749,0.0008196859,0.007040811,7898.4,0.0058827316,0.0003,1.0,0.0007409839,3.101341,46652,-2.4474173
789589,-1.8644372,0.0008221266,0.0026212991,7884.4,0.0024896273,0.0003,1.0,0.00043723942,3.240151,46656,0.34894592
789649,-1.8563455,0.0008280358,0.002869527,7884.2,0.0032793935,0.0003,1.0,0.0005536092,3.4665236,46660,4.001791
789715,-1.8372808,0.0008376538,0.0030503278,7871.2,0.0031190952,0.0003,1.0,0.0003717686,3.2436593,46664,0.9033047
789778,-1.8914317,0.0008391442,0.0036080459,7874.6,0.003462166,0.0003,1.0,0.00029335872,3.3317118,46668,-1.2778664
789839,-1.7762192,0.00084033026,0.0019083602,7856.7,0.0020014,0.0003,1.0,0.00031396066,3.4436193,46672,2.5990453
789888,-1.7437449,0.0008406328,0.0027724667,7864.9,0.0027047428,0.0003,1.0,0.00033415624,3.2705808,46676,0.7789068
789952,-1.8979417,0.0008409387,0.003321898,7859.2,0.003185982,0.0003,1.0,0.00045278613,3.486405,46680,-2.034021
790010,-1.8013287,0.00084437465,0.0039763786,7896.1,0.004551399,0.0003,1.0,0.0008161066,3.3602526,46684,3.7373075
790071,-1.80701,0.00084771175,0.0025756978,7917.7,0.0028030684,0.0003,1.0,0.00033964912,3.1900663,46688,0.7530285
790149,-1.7620238,0.000845733,0.0035495448,7888.8,0.0036736506,0.0003,1.0,0.00026476054,3.2550416,46692,-4.0219655
790205,-1.7651739,0.00084171176,0.007854992,7883.9,0.00674173,0.0003,1.0,0.00075517833,3.272698,46696,-1.7470524
790265,-1.8671626,0.0008359034,0.0028184187,7869.1,0.002973823,0.0003,1.0,0.00074244174,3.478659,46700,1.1125802
790324,-1.71539,0.0008357619,0.007318214,7919.0,0.0080102915,0.0003,1.0,0.00064649817,3.3213706,46704,-1.3609052
790433,-1.8354976,0.0008190315,0.0032577561,7820.3,0.0027634744,0.0003,1.0,0.00028890342,3.4443307,46708,-2.3974807
790483,-1.82553,0.0008171434,0.009145006,7850.9,0.009625128,0.0003,1.0,0.0003482816,3.2567606,46712,3.9422622
790541,-1.7166356,0.0008144795,0.009669559,7881.7,0.01165163,0.0003,1.0,0.0007991722,3.1139777,46716,1.7768685
790601,-1.775065,0.0008142923,0.0050686,7863.5,0.005769864,0.0003,1.0,0.00014229002,3.287406,46720,-0.5925396
790652,-1.8335891,0.0008170764,0.00637363,7866.6,0.0062482245,0.0003,1.0,0.00049833657,3.386188,46724,-3.702181
790704,-1.6755229,0.0008084314,0.0066379677,7866.7,0.0071001067,0.0003,1.0,0.00045703514,2.919116,46728,5.978323
790754,-1.6876112,0.0008007147,0.004523826,7866.4,0.005066526,0.0003,1.0,0.00048153548,3.1422758,46732,-3.115353
790809,-1.8162884,0.0007892256,0.0030436963,7855.4,0.0029520392,0.0003,1.0,0.00061678083,3.3262565,46736,-4.358467
790859,-1.7959542,0.00078679115,0.008170977,7883.8,0.0105476845,0.0003,1.0,0.00053254544,3.2508986,46740,1.2031921
790919,-1.9533112,0.0007856282,0.0047852946,7876.3,0.0043503256,0.0003,1.0,0.00026041552,3.3473318,46744,-4.828956
790970,-1.9325964,0.0007778335,0.0031221334,7884.1,0.0033271234,0.0003,1.0,0.0002829915,3.7126226,46748,-3.5679426
791018,-1.6288209,0.0007727791,0.0028377003,7889.1,0.0030320897,0.0003,1.0,0.0010568404,3.135792,46752,5.506463
791077,-1.8185261,0.00077094586,0.020724034,7879.3,0.018602438,0.0003,1.0,0.00040532157,3.6851315,46756,0.7606015
791132,-1.7730653,0.0007681159,0.003333115,7888.0,0.0034142493,0.0003,1.0,0.0004906063,3.3150644,46760,-1.7062504
791182,-1.8148559,0.0007673918,0.004610274,7913.8,0.0046292846,0.0003,1.0,0.00018251532,3.1236665,46764,-4.874173
791265,-1.8513935,0.0007571279,0.0035776382,7875.0,0.005367875,0.0003,1.0,0.00052347954,3.2330463,46768,-0.7443087
791326,-1.7959859,0.0007582323,0.0043755807,7871.6,0.0038398602,0.0003,1.0,0.00043646156,3.313797,46772,-3.3625793
791384,-1.8631241,0.0007508208,0.0095966505,7853.9,0.01030584,0.0003,1.0,0.0002204656,3.2337327,46776,0.26944637
791487,-1.7572634,0.00075533206,0.003397354,7789.8,0.0035533037,0.0003,1.0,0.00048863544,2.9388933,46780,2.9954188
791548,-1.9814734,0.0007652877,0.0036468299,7785.8,0.0039419327,0.0003,1.0,0.00032169477,3.6367712,46784,-0.3732316
791603,-1.8772135,0.00076571805,0.0029744317,7794.3,0.0022337215,0.0003,1.0,0.0003290908,3.4314067,46788,1.9585202
791656,-1.8781047,0.0007680819,0.0033445184,7836.7,0.0040584616,0.0003,1.0,0.00020499987,3.6878943,46792,-2.9844418
791725,-1.7675179,0.0007731458,0.0069970507,7807.4,0.0067957444,0.0003,1.0,0.00029393626,3.247703,46796,6.1626205
791793,-1.8657812,0.0007767957,0.0030697843,7793.5,0.0026828456,0.0003,1.0,0.00035231592,3.0639586,46800,-3.6557376
791851,-1.7614844,0.0007698665,0.0042043366,7796.6,0.0038931998,0.0003,1.0,0.00082594913,3.3048377,46804,2.475146
791905,-1.8144408,0.00077104656,0.006238142,7891.2,0.006335299,0.0003,1.0,0.0003950813,3.1425347,46808,-0.18404698
791963,-1.8864325,0.0007737986,0.0048392415,7878.5,0.0047541354,0.0003,1.0,0.00046875293,3.591465,46812,1.8373923
792024,-1.8472548,0.000775103,0.004542824,7875.6,0.0033697991,0.0003,1.0,0.0006894736,3.4145112,46816,-2.0086334
792077,-1.9245954,0.00076740794,0.0069322363,7889.5,0.0074442737,0.0003,1.0,0.00026778496,3.49261,46820,-1.6710973
792147,-1.924819,0.0007640276,0.0024680435,7858.9,0.0025627771,0.0003,1.0,0.00028327364,3.4596913,46824,-5.5737615
792197,-1.7966573,0.00076021586,0.0031331687,7861.8,0.0030557988,0.0003,1.0,0.0003940842,3.5375981,46828,-0.39521557
792244,-1.9069455,0.0007596216,0.005840029,7869.1,0.0062807924,0.0003,1.0,0.0008486037,3.4145107,46832,0.116841674
792300,-1.7915547,0.00076458923,0.0062727784,7869.0,0.0060245628,0.0003,1.0,0.0006097789,3.1967301,46836,3.4225469
792360,-1.5427957,0.00077349134,0.0035518655,7851.0,0.0027007547,0.0003,1.0,0.000629072,3.0760117,46840,7.400129
792411,-1.9059335,0.0007776414,0.0042623626,7868.1,0.0036606386,0.0003,1.0,0.0003928719,3.331244,46844,0.017974377
792479,-1.9106892,0.00078505377,0.0015961133,7843.3,0.0019961568,0.0003,1.0,0.00047246888,3.5512595,46848,-1.048396
792531,-1.9177107,0.00078895624,0.0030546435,7836.2,0.0025368943,0.0003,1.0,0.0003209942,3.37951,46852,-0.18911242
792578,-1.8956517,0.0007902254,0.001791219,7856.7,0.0018491105,0.0003,1.0,0.00022569556,3.5930204,46856,-0.28205734
792641,-1.7049271,0.00079382194,0.013322023,7848.4,0.010792885,0.0003,1.0,0.00076016807,3.1915846,46860,2.8349175
792696,-1.8386109,0.0008024267,0.0037260964,7839.1,0.0041015553,0.0003,1.0,0.00027062482,3.4148722,46864,-3.5375388
792745,-1.7235987,0.0008050861,0.0069909524,7901.7,0.005976041,0.0003,1.0,0.0004893174,3.3109486,46868,1.9502561
792799,-1.9113934,0.00080888096,0.0030468178,7913.6,0.0026105319,0.0003,1.0,0.00045894005,3.7086205,46872,-1.0702525
792853,-1.6978759,0.0008135312,0.017983647,7920.3,0.015194679,0.0003,1.0,0.00061957183,3.1948853,46876,6.422395
792903,-1.8019145,0.00082200463,0.0066534197,8009.1,0.007453147,0.0003,1.0,0.00035709812,3.235394,46880,2.5020318
792955,-1.939086,0.0008249236,0.0020899945,8027.0,0.0026399968,0.0003,1.0,0.00087921834,3.5084808,46884,-5.564777
793006,-1.6844289,0.0008231232,0.0047508227,8035.2,0.005799486,0.0003,1.0,0.0006907467,3.335604,46888,1.2912589
793062,-1.8862555,0.00082108635,0.03667692,8031.3,0.036047515,0.0003,1.0,0.00046991266,3.4895062,46892,-2.6881855
793117,-1.8712107,0.000820202,0.0035245642,8059.3,0.0037181214,0.0003,1.0,0.00034431368,3.9502268,46896,-0.08784461
793167,-1.7773374,0.0008178895,0.005555557,8089.9,0.0058884807,0.0003,1.0,0.00036095834,3.408086,46900,-3.6003861
793218,-1.8008889,0.00081693346,0.0023291784,8100.6,0.002360546,0.0003,1.0,0.0004783692,3.4104168,46904,-0.98032904
793294,-1.852986,0.00080888526,0.0031983554,8067.3,0.0030289958,0.0003,1.0,0.00042332718,3.1838908,46908,-1.2967331
793351,-1.8676283,0.000808182,0.014086245,8065.9,0.013620252,0.0003,1.0,0.0007667665,3.4205337,46912,-4.1977987
793407,-1.7979832,0.00080392143,0.004008602,8074.7,0.0041815722,0.0003,1.0,0.00030969246,3.0782151,46916,-0.5832721
793458,-1.7439321,0.00080226985,0.0032216734,8079.7,0.0029847533,0.0003,1.0,0.00044381176,3.0532298,46920,0.5014648
793576,-1.6790411,0.0008042094,0.0057318946,7979.6,0.0046771076,0.0003,1.0,0.00040221558,3.1326647,46924,-1.2143881
793656,-1.9278638,0.00081236137,0.0043448294,7926.1,0.0048898757,0.0003,1.0,0.00084649137,3.6951199,46928,-4.3111634
793705,-1.9218282,0.00081464887,0.0046359394,7922.0,0.0044197226,0.0003,1.0,0.0006915717,3.3285615,46932,6.1189995
793754,-1.8429203,0.00081786065,0.002559079,7934.1,0.0020764652,0.0003,1.0,0.0002775055,3.3374867,46936,3.2377305
793810,-1.9375889,0.00081934984,0.0036982791,7942.2,0.0040845466,0.0003,1.0,0.0006113149,3.2796535,46940,2.8680115
793859,-1.8183762,0.00082013704,0.0048915287,7948.2,0.004649299,0.0003,1.0,0.0007091799,3.6400433,46944,5.5546045
793910,-1.938434,0.0008170663,0.0044638785,7973.0,0.004318773,0.0003,1.0,0.00017744706,3.4552677,46948,-0.9461595
793966,-1.8413994,0.0008198235,0.0038621472,7967.4,0.0040247804,0.0003,1.0,0.00037825038,3.636948,46952,-2.2410934
794023,-1.846376,0.00082174834,0.009691838,7949.8,0.011265762,0.0003,1.0,0.00031700585,3.399661,46956,4.3528495
794094,-1.8027589,0.0008246051,0.0034801546,7933.9,0.00336787,0.0003,1.0,0.00047404584,3.4531531,46960,6.084622
794166,-1.8920367,0.00082829053,0.003049679,7910.9,0.0033055209,0.0003,1.0,0.00035008733,3.505806,46964,-1.8587751
794257,-1.7107387,0.0008323702,0.0025554977,7839.9,0.0026809736,0.0003,1.0,0.00025498794,3.094473,46968,2.0306377
794315,-1.8751123,0.00083459343,0.0046486165,7835.1,0.0042014066,0.0003,1.0,0.00040240615,3.5186527,46972,1.5872996
794503,-1.894794,0.0008470236,0.005235164,7460.4,0.0040821843,0.0003,0.99,0.00027127302,3.5698488,46976,3.6883032
794563,-1.8612614,0.00085047504,0.008084047,7443.9,0.00843522,0.0003,0.99,0.00036903762,3.6480012,46980,-0.54379416
794614,-1.9117426,0.00085147686,0.0021296008,7443.8,0.0020120745,0.0003,0.99,0.00031410035,3.6380215,46984,0.42491448
794665,-1.6716235,0.0008510154,0.012377862,7445.2,0.011819428,0.0003,0.99,0.0006421548,3.540681,46988,1.4639899
794718,-1.70156,0.00085324125,0.003392491,7450.0,0.0033225159,0.0003,0.99,0.00032599628,3.2385464,46992,-0.7593329
794783,-1.9017643,0.00085494196,0.005267903,7435.6,0.0053689093,0.0003,0.99,0.0003449914,3.6201315,46996,2.104873
794839,-1.8895527,0.000856145,0.0049542207,7423.6,0.0058740806,0.0003,0.99,0.00054668833,3.206268,47000,-1.5051168
794925,-1.8172114,0.00084525323,0.007512876,7364.4,0.0077246074,0.0003,0.99,0.0004147544,3.2489598,47004,-2.546605
794981,-1.8594983,0.00083801616,0.003915284,7395.7,0.0038673515,0.0003,0.99,0.00038301828,3.5169866,47008,1.291065
795034,-1.8527583,0.0008311276,0.0025661022,7406.0,0.0024347613,0.0003,0.99,0.00020037418,3.4545512,47012,0.4641764
795088,-1.8125665,0.0008292287,0.0036475724,7408.9,0.0032431115,0.0003,0.99,0.0007524457,3.328096,47016,-5.24869
795156,-1.8360758,0.0008220332,0.0038511623,7381.6,0.0037894035,0.0003,0.99,0.00039871817,3.345074,47020,-4.4875507
795212,-1.7611883,0.0008180479,0.011577272,7503.4,0.01251118,0.0003,0.99,0.0007281156,2.9561515,47024,-3.2008715
795260,-1.8094286,0.0008172034,0.0034099424,7560.6,0.0035928958,0.0003,0.99,0.00075570925,3.246864,47028,-4.739048
795310,-1.8218474,0.0008115645,0.005032772,7558.6,0.004363644,0.0003,0.99,0.00046302853,3.4230375,47032,-1.2790816
795368,-1.7815412,0.00082078023,0.0047436096,7539.6,0.004445637,0.0003,0.99,0.0004365011,3.2718668,47036,0.12637866
795427,-1.6296937,0.0008228854,0.004113947,7533.6,0.003032139,0.0003,0.99,0.0009923035,3.230979,47040,5.773278
795477,-1.867588,0.00082381436,0.0054961843,7530.5,0.004860381,0.0003,0.99,0.00080905395,3.2233284,47044,2.1364508
795552,-1.7986977,0.00082229625,0.016864872,7483.5,0.017422505,0.0003,0.99,0.00047541296,3.3532822,47048,4.9497385
795602,-1.8053794,0.00082489726,0.003491585,7493.2,0.0029107633,0.0003,0.99,0.00071231445,3.3407397,47052,4.9285407
795665,-1.8057957,0.00083393906,0.0026104357,7481.0,0.00285404,0.0003,0.99,0.0005597115,3.39168,47056,1.61473
795721,-1.8044376,0.0008346906,0.0029823906,7505.5,0.0023550666,0.0003,0.99,0.00042391394,3.4029722,47060,-6.560488
795770,-1.8844633,0.000833879,0.0051998384,7539.5,0.005113162,0.0003,0.99,0.0007200208,3.5457406,47064,-5.0260735
795823,-1.9175265,0.0008304118,0.0078943465,7601.3,0.0072254855,0.0003,0.99,0.0004235116,3.5529342,47068,-0.13691735
795886,-1.8082091,0.00082983664,0.005440374,7593.7,0.0041206134,0.0003,0.99,0.00057609583,3.4943528,47072,2.1550727
795936,-1.7598394,0.0008349824,0.0041309283,7975.4,0.004295695,0.0003,1.0,0.00031106293,3.3449004,47076,4.3053813
795996,-1.780926,0.0008345238,0.0063517326,7978.1,0.007025903,0.0003,1.0,0.0013508893,3.2051556,47080,3.2645793
796081,-1.8277266,0.00084849907,0.0032174382,7920.8,0.0036704692,0.0003,1.0,0.00039125507,3.3525937,47084,0.80996585
796175,-1.9241704,0.00084413186,0.0021654917,7841.6,0.0017990045,0.0003,1.0,0.00074472127,3.5801744,47088,-0.749725
796221,-1.8543639,0.00083930785,0.009433803,7854.7,0.011174563,0.0003,1.0,0.0007275833,3.6054018,47092,-1.0802753
796282,-1.8102665,0.00084010186,0.0072101755,7862.6,0.007845331,0.0003,1.0,0.0019684604,3.3218422,47096,-1.9759525
796335,-1.609664,0.00084380305,0.0057103923,7868.3,0.0066504814,0.0003,1.0,0.0011208836,3.1425743,47100,2.1223624
796387,-1.8430114,0.0008525125,0.0034585423,7927.9,0.0038508018,0.0003,1.0,0.0002982771,3.6304169,47104,-1.2011867
796453,-1.7639046,0.0008496676,0.007885437,7912.0,0.007311427,0.0003,1.0,0.0005030627,3.1425028,47108,4.2574806
796502,-1.9069364,0.0008536091,0.0022005867,7917.8,0.0019782088,0.0003,1.0,0.00017580486,3.5150852,47112,-1.1410162
796552,-1.7282722,0.000854279,0.007201685,7925.9,0.006984882,0.0003,1.0,0.0008696781,3.2718027,47116,4.8257694
796600,-1.8045382,0.0008539409,0.0031163725,7958.3,0.0028887424,0.0003,1.0,0.0010931131,3.461718,47120,2.9098682
796653,-1.7009735,0.0008504742,0.0154625615,7962.1,0.013615557,0.0003,1.0,0.00043124997,3.0474231,47124,0.5586101
796712,-1.6957766,0.000849668,0.004892667,7944.5,0.0056288145,0.0003,1.0,0.00051405135,3.0987406,47128,-0.92277217
796764,-1.8383383,0.00084565114,0.0027079172,7940.6,0.0024505244,0.0003,1.0,0.0005901958,3.4256253,47132,-0.4330948
796817,-1.794648,0.0008454342,0.0029708222,7951.6,0.0027466333,0.0003,1.0,0.00037473784,3.514875,47136,1.473104
796869,-1.857404,0.0008460516,0.0029346985,7964.4,0.003433589,0.0003,1.0,0.00039672756,3.4001596,47140,-5.134362
796928,-1.7543869,0.00084086653,0.004288324,7948.8,0.0036099963,0.0003,1.0,0.00072906807,3.511333,47144,2.4948087
796984,-1.8542985,0.00083726365,0.004160988,7984.7,0.0038196873,0.0003,1.0,0.00020899207,3.4173067,47148,-3.4577665
797040,-1.8546004,0.0008331055,0.0057722027,7972.7,0.0054193684,0.0003,1.0,0.0003705552,3.323806,47152,-6.1842995
797095,-1.7152877,0.00082822697,0.0069814073,7987.9,0.006401039,0.0003,1.0,0.0013690984,3.2743187,47156,3.160686
797183,-1.8493001,0.0008259308,0.0036135572,7929.5,0.0029517636,0.0003,1.0,0.00034911858,3.282189,47160,-3.415442
797239,-1.8357898,0.00082552724,0.002234093,7921.1,0.002092292,0.0003,1.0,0.00034966948,3.5129857,47164,-5.3910046
797286,-1.8372505,0.0008224865,0.0030864296,7933.1,0.0023446323,0.0003,1.0,0.0013230133,3.8197079,47168,-0.6662779
797337,-1.7970678,0.0008190338,0.0034335158,7952.8,0.0030287188,0.0003,1.0,0.0005768365,3.5661414,47172,0.3243401
797387,-1.8907044,0.0008174911,0.0033108115,7953.9,0.0031398132,0.0003,1.0,0.00036934452,3.5902143,47176,-1.7157555
797438,-1.9288311,0.0008190897,0.0046415776,7965.5,0.004749703,0.0003,1.0,0.00020952077,3.6623197,47180,-4.582916
797502,-1.8932316,0.00081716606,0.0032542055,8003.4,0.0027051042,0.0003,1.0,0.0003702688,3.6928391,47184,3.3112202
797580,-1.9967734,0.0008141611,0.0017234925,8039.5,0.0015583916,0.0003,1.0,0.00014835873,3.8452673,47188,-5.889559
797637,-1.772082,0.00080469035,0.008163929,8020.3,0.007271438,0.0003,1.0,0.0010552012,3.3019567,47192,-0.99139285
797692,-1.8444114,0.00080057536,0.0072294697,8027.0,0.0063262116,0.0003,1.0,0.0005014638,3.4093843,47196,-2.8233473
797769,-1.7638167,0.00079812144,0.0053423047,7989.3,0.0071583493,0.0003,1.0,0.00063826155,3.6186333,47200,0.53007406
797827,-1.8055658,0.0007915989,0.0023965698,7978.1,0.0028141122,0.0003,1.0,0.0006212952,3.471346,47204,-4.358819
797884,-1.7713165,0.0007782357,0.0027381051,7991.0,0.003147065,0.0003,1.0,0.000267481,3.1152644,47208,0.547808
797944,-1.6658356,0.00077376654,0.0030208204,7971.3,0.0029405677,0.0003,1.0,0.000912079,3.0327747,47212,-3.036549
798023,-1.8255993,0.0007711605,0.0021710275,7924.5,0.002028999,0.0003,1.0,0.000817209,3.3913145,47216,-2.6569467
798090,-1.7622745,0.0007619237,0.00448884,7888.9,0.004143805,0.0003,1.0,0.00052146113,3.3987541,47220,-6.8931494
798141,-1.677788,0.0007578575,0.0033147987,7892.9,0.0036404529,0.0003,1.0,0.00062216347,3.4645,47224,1.5608647
798203,-1.9036453,0.00075233955,0.0034161524,7883.4,0.0035537886,0.0003,1.0,0.00033916786,3.568922,47228,-3.4674346
798253,-1.8864748,0.00074922503,0.0033899378,7887.2,0.0036435402,0.0003,1.0,0.00036996207,3.4990005,47232,0.9021963
