#{"t_start": 1606315077.983036, "env_id": "gripper-env-v0"}
r,l,t
3332.570189,200,622843.269928
24256.476288,150,622854.985617
33455.032881,104,622862.645518
3146.759829,200,622880.602334
26062.215936,142,622891.116996
37831.590569,81,622897.543503
23142.34307,161,622909.33467
37734.876266,82,622915.301226
24133.632344,150,622925.15775
34111.82822,100,622932.13639
30333.382544,124,622940.869147
-6808.899863,200,622959.812328
36819.849568,87,622966.538002
26052.131299,148,622977.454324
29938.063667,121,622986.825817
27471.272009,136,622997.013203
3998.398656,200,623010.103865
37506.4867,83,623015.852067
-28796.349581,200,623030.0474
36444.491194,89,623036.379379
34949.692315,97,623042.956089
-39901.324567,200,623059.083357
3872.259295,200,623075.788841
24362.439796,151,623086.734168
4251.646374,200,623101.014444
21965.132882,163,623112.223091
37318.760957,84,623118.408442
32290.147431,113,623126.231977
32433.880258,109,623135.307923
3332.690272,200,623149.714008
19507.199103,177,623162.408865
37450.441251,84,623168.411927
31050.860184,116,623176.07831
3356.910878,200,623188.886675
28457.764837,130,623197.922338
21567.158005,166,623209.099845
16720.762806,186,623220.55879
3347.346292,200,623232.960849
36910.413566,86,623239.311888
39021.249761,75,623245.081114
35846.737718,92,623251.532237
3859.84759,200,623267.238987
37615.728409,82,623273.968991
3125.995859,200,623287.749369
37423.631635,83,623294.405967
36212.081707,89,623301.033668
33423.604168,103,623308.336667
33662.697373,104,623316.545285
28898.16524,130,623325.900611
37209.673068,84,623331.86676
33440.23271,104,623338.781042
29113.883673,124,623348.458094
28520.854694,133,623360.401988
30485.964418,121,623371.144739
36858.912167,88,623377.855307
33660.357516,104,623385.467721
28659.761228,129,623395.118098
35241.364195,95,623401.659044
19009.837507,175,623413.549033
30955.958842,117,623421.393917
26198.625966,149,623434.133364
-7662.955728,200,623446.915045
35493.664425,96,623453.963306
37142.184526,86,623461.707315
33889.416981,104,623469.105961
32783.507471,109,623476.593848
36231.301852,90,623483.966677
37442.343634,84,623490.431303
37024.292877,85,623496.266664
20933.837921,166,623507.242856
36642.105701,88,623513.601962
23469.766647,156,623523.863962
30448.886779,119,623531.508887
30106.382653,119,623539.761272
36350.36805,90,623546.429047
35818.236012,94,623553.113664
29949.732797,122,623562.52981
31262.040444,116,623570.904208
15525.787359,193,623583.210127
4150.450589,200,623597.078079
36732.369026,87,623603.970817
36713.124427,86,623611.164081
34727.011318,97,623618.081043
35858.341156,92,623625.719526
37242.90071,85,623631.936853
31730.230325,113,623640.046009
33428.435827,105,623647.827796
3461.44203,200,623660.805089
37019.733323,85,623666.911753
34570.630642,99,623674.025757
20055.778125,172,623685.225146
32422.263638,114,623693.87852
36850.465248,87,623700.873294
35337.947738,94,623707.793275
35942.584859,91,623715.355404
36347.734199,90,623722.19286
36825.03486,87,623729.641742
36769.918507,89,623736.026197
3562.652863,200,623749.369873
36049.42854,91,623755.971018
32550.406652,109,623763.748798
33816.865575,101,623771.562188
36866.286021,88,623778.204434
36028.917523,90,623784.751882
34739.53633,97,623791.777545
31341.079333,115,623799.712069
34451.588062,100,623807.325327
34045.743683,101,623814.468228
37236.423432,84,623820.9738
3135.14088,200,623838.928921
35830.512436,91,623845.276037
28577.417486,135,623856.103937
35318.427932,94,623863.85323
34821.003682,97,623871.012542
33632.762072,103,623878.744513
34080.396047,103,623886.197389
32334.006786,109,623893.705288
37545.261699,83,623899.771429
3353.851291,200,623912.905157
30270.562492,120,623922.525311
3778.480484,200,623943.113124
36552.054233,88,623949.775986
33350.956772,105,623957.423312
36051.714012,91,623964.209872
37356.599023,85,623970.713541
31992.091659,113,623980.475137
36746.795014,87,623986.620316
37026.911046,85,623992.362692
19059.123727,177,624004.40871
37613.442377,82,624010.198499
37130.575396,85,624016.396866
31834.529848,112,624024.185522
36052.827341,91,624030.958741
37433.224757,83,624037.03867
30336.336675,119,624045.262834
34130.014927,100,624052.674828
35932.089323,91,624060.29523
28173.439178,132,624069.345114
35005.596987,95,624076.590325
35940.762582,92,624083.565356
31523.742959,113,624091.204092
33027.191389,106,624098.629966
36543.052989,88,624105.041394
32328.338079,109,624113.315262
34827.401407,97,624121.908215
34484.390962,100,624129.15901
26453.8657,140,624139.199539
3442.007398,200,624151.43083
27582.769835,135,624160.82164
32107.034982,109,624169.049138
35036.283328,96,624176.183727
-16712.195743,200,624190.24496
34347.17571,100,624198.553912
3628.017678,200,624213.504778
34123.358721,100,624220.753081
34490.354242,101,624228.333915
29934.137602,121,624236.662722
22450.328376,162,624247.661911
24448.03324,149,624258.432814
17493.778202,186,624270.772558
33963.750466,102,624278.520477
33944.324422,102,624285.896253
36636.039744,87,624292.237992
36445.632693,88,624298.517018
34829.261561,96,624305.645118
3125.113735,200,624323.498633
25201.703114,149,624333.770858
33363.034398,105,624341.107377
33023.958994,105,624348.662462
3641.194483,200,624372.89782
33636.527661,103,624380.085993
36346.42501,90,624386.382267
34191.780248,102,624393.27923
24967.218429,148,624402.937181
29246.161198,125,624412.277173
33011.994522,109,624419.619152
36238.523672,90,624426.469284
-29105.305524,200,624442.030694
31413.6439,113,624450.243785
36011.118915,90,624457.075619
26602.098298,140,624467.191819
36311.290392,88,624473.450521
33643.418351,102,624481.491769
35938.238437,91,624488.029129
29871.384257,124,624496.862638
32054.567164,111,624503.762059
35370.85286,96,624510.986405
35021.104679,95,624517.065946
34892.583599,98,624524.416468
30399.853139,122,624533.0401
36535.469863,89,624539.172554
35359.437701,95,624545.918242
3687.264619,200,624560.494479
36064.244739,92,624567.032318
3630.82058,200,624579.991621
35040.679132,96,624586.96084
34949.779431,97,624594.295806
3669.537117,200,624606.737343
23936.987982,152,624617.046124
36029.486432,90,624623.49811
35349.631659,94,624630.01989
38274.090228,81,624635.635779
30713.450482,117,624645.914077
22560.879225,160,624657.345225
37152.985821,85,624663.425169
37310.753821,84,624669.711031
34632.568337,98,624676.85364
35730.157639,92,624684.295478
35628.594051,92,624690.666728
3696.531812,200,624706.544304
3755.405843,200,624725.315936
35122.393355,94,624731.931074
34637.891366,100,624739.439616
36021.776564,91,624745.770579
-6200.384839,200,624761.994999
36314.534023,89,624768.251289
23856.904954,154,624779.333309
37668.164534,84,624785.208448
-16887.767121,200,624800.060137
32147.373183,111,624808.37614
34958.79168,97,624814.877198
34141.636564,106,624824.700373
36905.559075,86,624832.007559
34655.409076,98,624838.373733
-17532.96049,200,624858.513533
36117.152048,89,624867.056895
35358.075095,95,624874.265927
-7655.561552,200,624892.911319
33318.136203,109,624900.432678
23440.647608,154,624911.144039
24310.096235,170,624923.051283
35637.024774,93,624929.608054
22111.516591,169,624944.301244
33596.684296,106,624952.253151
4204.432621,200,624965.335885
32931.098509,106,624972.884265
37223.790861,85,624979.838457
32754.712324,108,624987.42438
36163.29015,91,624993.982341
23969.305001,153,625003.920481
36811.153161,86,625009.714571
36360.168747,90,625017.171271
25437.644917,144,625028.244996
3476.902211,200,625044.582095
-7315.182442,200,625058.133014
36828.590106,86,625064.558142
33923.63861,102,625071.815811
22801.581604,160,625082.984004
20322.829967,169,625150.848426
35627.637697,92,625157.593889
34531.626064,98,625164.297117
-18434.200519,200,625180.314146
35754.973702,93,625187.070915
36311.08628,89,625193.251015
29622.284462,123,625201.886064
29119.081984,134,625212.025449
28911.705313,130,625220.643299
26487.181251,142,625231.789523
36147.551131,91,625238.846982
30849.067386,120,625247.686882
32839.332934,106,625254.625983
22219.441982,160,625264.909124
34959.281312,97,625271.63325
32462.79794,110,625280.056254
-18442.883115,200,625292.571613
32208.165521,114,625300.936369
34530.366601,98,625308.337678
30678.388723,121,625317.049737
26113.104075,149,625327.57672
24560.514401,149,625337.247439
35943.570417,92,625344.717056
34021.758721,101,625351.743932
31626.464549,112,625359.619023
34936.483365,96,625367.530703
32722.279918,107,625374.588936
22970.355827,158,625385.900797
21516.375762,163,625396.067628
3140.857534,200,625412.897613
20035.138104,171,625423.504456
32209.6473,113,625432.657328
35969.610517,92,625439.360491
29284.832305,127,625447.947892
-7452.842109,200,625461.45127
3458.743171,200,625475.750045
36413.917247,88,625483.202285
35465.113085,94,625490.126608
36901.898283,85,625496.635966
29930.916123,121,625505.195058
33528.341518,103,625513.885304
34431.315599,100,625521.0985
37244.49223,85,625527.601701
36200.904367,89,625533.947906
33327.856126,105,625541.097016
22845.518435,159,625551.740199
26548.672398,139,625560.999528
29248.918882,125,625569.822133
31853.682516,112,625577.686651
34322.707539,99,625584.750363
35458.004316,94,625591.323659
34042.916895,100,625598.477349
37265.212647,85,625604.278886
21856.042928,162,625615.122383
34142.097994,100,625622.004282
33942.819235,102,625630.365566
24942.219085,147,625640.080663
38131.516222,80,625645.60691
4712.673948,200,625659.985356
29803.161812,121,625667.959924
34173.421384,102,625675.608836
29726.515144,122,625684.636318
29269.167463,127,625693.761218
38618.132835,78,625699.779275
29477.931614,127,625708.564432
33623.793879,102,625716.436905
31657.088263,117,625724.891879
30923.694669,116,625732.609572
36523.095304,88,625738.649311
37951.987776,82,625744.509181
31946.404688,111,625752.510873
29158.295331,125,625760.879816
26693.487563,140,625770.690234
35742.039421,92,625777.202107
37211.423062,84,625784.048824
36751.897922,88,625790.954173
3236.128942,200,625803.678471
28014.887546,130,625812.353718
33626.434476,103,625819.480598
34441.101668,100,625826.616482
36930.674478,87,625833.645414
36155.251239,91,625840.205294
32720.982597,107,625847.794667
38059.921616,82,625854.078653
3670.250569,200,625867.94088
31709.454123,112,625877.309701
34838.097,96,625883.974269
37036.365055,87,625890.127478
31177.915877,118,625898.877911
25224.406825,144,625909.126287
28725.584048,127,625918.346712
-28478.004068,200,625933.140482
25399.198747,146,625944.384575
35348.050195,94,625951.019408
36118.989825,91,625958.149487
35232.377998,94,625964.902434
37054.102082,86,625970.943467
35528.409073,93,625977.294308
4290.543995,200,625990.136488
31188.694451,121,625998.477808
36735.402266,87,626004.266761
35654.970652,93,626010.571079
36461.771204,90,626016.773839
35550.621531,94,626023.391443
3684.661475,200,626037.909114
28963.30248,128,626046.779419
30819.354612,116,626054.384922
36840.368847,86,626060.30567
31425.049733,113,626069.440262
34667.052399,100,626078.001485
37902.280761,80,626083.514467
27947.259774,132,626093.295395
35010.59612,100,626100.685465
26047.794604,142,626110.553468
36078.990658,93,626117.523422
-7429.671237,200,626134.865117
3788.377151,200,626151.169549
3136.917546,200,626167.767501
35052.115142,96,626174.432998
35349.132275,94,626181.545252
35722.070096,91,626188.914144
36734.306459,87,626194.749683
36851.51648,87,626200.911588
37927.37664,81,626207.420449
33984.920142,105,626215.218922
-5688.67452,200,626232.787175
36738.376598,88,626238.645059
32964.850243,107,626246.41496
36448.905653,89,626254.316223
37531.421565,83,626260.346445
34271.331318,101,626267.496131
34327.646453,100,626276.343424
21847.283518,162,626288.920354
37450.883353,84,626294.899051
26956.269799,137,626304.300191
38035.62999,80,626310.527881
23843.764225,156,626321.630773
3254.459093,200,626338.824689
32019.98999,110,626346.645531
34185.82737,104,626354.498943
35657.085748,94,626361.200858
37334.818692,84,626367.976736
3471.883893,200,626380.506624
36432.278088,88,626387.164753
20626.807451,167,626398.341509
26885.423236,146,626408.743308
35920.627137,91,626415.301817
35026.513461,96,626421.787699
3345.13204,200,626434.136799
33304.71884,107,626441.54205
30944.931312,121,626449.586939
38332.061052,78,626456.240449
3141.37704,200,626469.411314
37821.603464,82,626475.935786
28357.556487,131,626486.142901
3243.198715,200,626502.729928
34537.813334,98,626509.800674
-18321.835133,200,626527.091002
22861.326158,158,626537.277733
33228.888259,109,626545.338958
31513.60113,113,626552.578114
28736.560864,127,626561.15473
-7432.548076,200,626575.192305
23836.250888,152,626586.271863
31652.430559,114,626594.964224
31936.317731,111,626602.611454
37233.961256,84,626608.534584
33050.467429,107,626616.33653
37222.957169,84,626622.52472
17576.115447,184,626633.567083
33490.011048,106,626641.464075
3796.157806,200,626655.502507
-7638.425109,200,626674.334434
35551.463475,94,626680.846613
33449.409361,105,626688.459819
23742.170781,154,626698.757505
37057.736522,86,626705.095372
33120.046167,110,626713.158978
3454.078664,200,626725.690695
-6780.061254,200,626738.220037
35038.558644,96,626746.6543
-7209.028633,200,626762.176511
3676.77331,200,626776.534494
25732.938628,142,626786.48616
37023.099894,86,626792.693275
33873.632413,105,626800.678126
35934.780346,91,626807.262806
34980.93069,98,626814.280702
3141.527023,200,626829.553654
31322.216612,119,626839.348871
33650.646006,104,626847.062111
38016.834531,81,626852.868763
24067.716766,152,626862.440785
36830.695552,86,626868.529244
4374.913114,200,626886.352089
35339.75217,94,626893.41205
37949.500969,82,626899.622967
3236.098161,200,626914.651289
21350.472232,165,626925.386645
15128.587831,200,626939.557204
36860.029046,88,626946.024863
30108.249019,123,626954.771106
16534.938169,188,626966.499084
4066.338365,200,626983.291952
36736.920396,88,626989.661978
32075.855969,113,626997.688962
4976.929578,200,627014.717488
30990.402796,119,627022.526402
34918.574871,97,627032.391077
15261.065181,197,627048.067861
29376.278689,127,627057.053037
29172.679861,128,627067.712901
22324.547333,171,627081.277645
32732.046061,107,627088.310899
33170.555993,107,627096.238112
34250.073227,100,627103.307323
37912.795202,81,627109.07325
20666.839464,169,627120.808889
34814.471026,96,627127.6508
3469.951335,200,627140.443626
19444.573231,174,627153.67626
36558.976524,90,627160.50296
22030.15564,167,627171.804716
36061.95367,93,627178.207983
3440.891401,200,627190.213878
-29120.782038,200,627205.331881
36650.085047,89,627211.887857
37249.652357,85,627217.942737
37937.212251,81,627223.754684
37440.355899,83,627229.70101
32762.286541,109,627237.4527
36652.764969,88,627243.900917
3352.961328,200,627260.894573
33936.921998,101,627268.781646
3231.075001,200,627286.089844
29766.551337,123,627295.213671
23052.884674,156,627306.233964
34819.054137,97,627313.021571
35233.148344,94,627319.937119
35902.906154,90,627326.64929
27680.243319,134,627336.463331
36560.822262,88,627342.73081
34425.186214,99,627349.589303
32522.738906,111,627358.443323
28830.279938,127,627367.43935
27000.38551,141,627376.870281
3122.562099,200,627392.929925
6999.735801,200,627405.832124
35717.371615,91,627412.516575
3237.932882,200,627425.364173
34226.641317,100,627432.608934
31572.70192,115,627440.744883
32818.43606,106,627448.270445
3344.247488,200,627460.030133
33746.626027,102,627467.174209
32628.234935,113,627476.048379
19220.872833,174,627487.9049
33247.823277,106,627496.274071
32350.371535,110,627503.967777
27734.740673,132,627512.583729
37718.117081,81,627518.30702
32626.293406,107,627526.419747
37013.452798,85,627532.413656
33348.325756,105,627541.39622
3356.72305,200,627553.851743
28426.868728,128,627562.837697
3709.038538,200,627579.91228
-17337.953802,200,627593.80791
36442.93433,88,627600.556706
34698.436726,97,627608.208966
4091.909427,200,627620.979027
34171.652877,102,627628.094484
34157.342971,101,627635.178519
29843.887961,122,627644.311432
38531.961681,77,627649.67784
37517.804721,82,627656.635755
35635.485135,92,627663.172615
31634.242805,118,627671.673495
35643.296172,93,627678.589089
35148.987328,95,627685.331428
35006.212645,95,627692.518727
34738.749745,97,627700.037181
27459.329468,134,627709.043141
33473.101464,106,627716.438233
28350.5907,130,627726.971793
36125.312918,90,627733.575814
31481.765339,116,627742.099024
35139.858556,95,627750.049203
34267.457273,101,627757.096028
31857.696603,114,627765.798994
30814.044536,116,627773.352082
36519.983389,89,627781.944432
34941.733575,97,627789.052804
3335.703418,200,627801.840626
37723.502382,82,627808.015187
35553.37747,94,627815.085093
36146.269803,91,627821.686041
31346.960418,115,627829.528664
34041.453658,106,627837.480654
3778.237921,200,627851.616011
31250.38238,115,627860.850749
36203.051733,89,627867.295617
37422.579509,83,627873.161868
20201.859286,173,627885.10136
-6550.690725,200,627898.455984
35327.56626,94,627906.363595
37124.998719,84,627912.881084
3122.281879,200,627930.04516
33732.032765,102,627937.052373
31945.817199,113,627944.89042
3357.973388,200,627957.796102
30541.321442,118,627967.809391
25705.026871,146,627978.92002
3355.789229,200,627994.210039
37053.888081,87,628000.306473
23826.753276,152,628011.413121
30661.526054,119,628019.782408
37053.584351,85,628026.213709
31050.354151,116,628037.037529
29622.412667,129,628046.725734
34539.896403,100,628054.041245
35047.44498,95,628060.659799
36243.78469,91,628067.497499
34753.599903,97,628076.27132
37034.826697,86,628082.585899
34694.489587,97,628089.964291
36858.948886,88,628096.125474
36855.898616,88,628103.332887
34367.290382,100,628110.699337
31346.033703,115,628119.087669
38334.504221,79,628124.546483
37308.03324,83,628130.249202
34963.370864,98,628137.96187
3365.743409,200,628152.730186
3553.226421,200,628165.232084
34852.894262,97,628171.915815
38313.852919,78,628178.212017
30297.267794,124,628187.525725
30835.896094,116,628195.101754
37644.090495,83,628200.823087
35525.763904,93,628207.232157
29125.03757,125,628216.015925
35640.250197,93,628222.563962
37230.995427,84,628229.09742
35396.599502,97,628236.944829
37756.533908,83,628242.985786
-7437.479658,200,628257.074849
35638.774841,93,628264.49538
33420.306336,103,628272.298495
22835.453969,157,628282.990098
3680.47968,200,628296.313194
35449.556434,94,628303.34727
30185.387685,127,628314.119139
36218.353297,89,628320.916646
38135.349948,80,628327.34603
26168.109102,142,628338.456676
33762.507108,103,628345.589493
33147.640266,106,628353.214618
23016.532037,169,628365.929848
31725.428118,112,628373.869099
37744.877505,82,628379.764431
36668.247865,89,628386.422441
3232.401923,200,628401.639959
4834.284881,200,628416.29682
33278.446673,107,628423.947661
37522.790733,83,628430.069846
-2323.435656,200,628444.404479
35117.514208,94,628451.247047
32059.200994,113,628459.136146
27337.262624,134,628468.741217
34134.686239,100,628475.633518
37616.697467,82,628481.589638
17321.440755,188,628495.347648
33814.155577,101,628502.808783
34169.249289,102,628510.718346
38344.076014,79,628516.458429
35364.660271,96,628522.928977
33469.976876,105,628530.358359
35144.167459,96,628537.04816
32966.986359,111,628545.225799
34728.435354,97,628551.807803
33746.718993,102,628559.066356
35159.317778,96,628566.791705
36035.85804,90,628573.259025
33555.801648,104,628581.183899
16874.953405,195,628595.093374
34573.078574,100,628602.211961
30121.725609,126,628610.996972
32593.724225,111,628618.896703
3577.723173,200,628636.125864
34223.923889,100,628643.149831
36236.137638,90,628649.549977
4255.076596,200,628664.499444
27537.197723,134,628673.43375
3354.70028,200,628688.039916
37341.492131,84,628694.486796
36137.588703,90,628701.088511
35824.489517,92,628709.294959
3350.484013,200,628721.911403
30439.567698,120,628730.463716
37149.912013,85,628736.494071
3652.868593,200,628752.099054
29952.064223,121,628759.80279
34721.848054,97,628766.772318
-7655.65123,200,628779.661867
34736.044651,97,628841.877979
32561.053215,110,628850.237108
35934.231508,91,628857.245301
37724.405451,81,628863.254641
37621.626199,82,628869.086336
26447.258165,139,628879.438845
36814.037806,86,628885.379589
31156.201789,117,628893.525038
28313.344174,129,628902.057319
5340.329565,200,628916.108771
34250.034125,101,628923.782823
3243.023489,200,628939.467489
35576.454894,95,628946.061813
34049.326976,102,628953.773503
3700.615697,200,628967.426136
31439.318189,119,628975.993118
34731.551387,97,628983.0311
3346.17818,200,629000.101769
-28907.639293,200,629020.500538
37533.956822,83,629026.315542
34909.968176,96,629032.63256
32453.210865,113,629040.93903
36334.708178,89,629047.177887
36024.400854,90,629053.145954
-13685.933089,200,629066.328622
34567.206495,99,629072.993526
32337.307352,109,629081.127815
35341.140839,95,629087.733568
3470.146555,200,629100.829337
31320.786533,114,629108.796451
15035.959095,196,629121.681493
35946.004657,91,629128.4617
24369.563806,151,629139.349463
38337.666817,79,629144.780938
34987.2861,98,629152.019142
4443.444716,200,629165.890799
35550.025548,94,629172.321667
-7242.241347,200,629185.209118
17684.633764,185,629197.560338
37264.958509,86,629204.359433
3442.545407,200,629217.470407
19406.646529,176,629232.351229
3123.810124,200,629248.279402
35056.959368,96,629255.015818
-7542.09904,200,629270.44924
35576.470654,94,629277.74431
36418.032361,88,629283.964222
35218.634059,94,629290.692132
35270.377693,96,629297.683193
35777.360355,94,629304.761657
33358.582389,105,629312.089536
4933.832141,200,629324.676811
23122.162265,154,629336.477769
26667.878161,138,629345.437515
30056.59597,122,629353.456821
25966.641744,144,629363.610801
21672.442615,164,629377.145971
27237.265051,135,629386.539845
33834.645275,103,629394.036144
33179.705439,108,629401.859501
30192.600386,122,629411.494905
18213.272372,179,629423.322862
3332.982865,200,629442.15023
34920.639747,96,629450.030749
36158.28127,92,629457.306459
36218.827149,90,629463.560146
32429.849988,109,629472.265879
36260.398993,91,629479.352961
4054.856264,200,629492.860477
32491.232534,111,629500.63253
4361.369092,200,629520.836532
3132.874303,200,629533.968882
32038.149163,112,629542.465585
33267.955737,109,629550.097739
30758.701645,120,629558.788819
37334.165434,84,629564.759274
-3937.935628,200,629577.645217
3478.763434,200,629593.90583
34366.062445,100,629602.429472
36039.389544,92,629609.107817
29481.857006,126,629618.300907
34830.330041,96,629624.845085
3442.784885,200,629639.663577
31926.161503,112,629647.410505
23039.708869,156,629657.815471
24236.484513,155,629668.675543
36333.104339,89,629675.212486
24335.28429,149,629685.114447
32733.89157,107,629692.988314
36251.754224,91,629700.25736
35711.379702,92,629706.455383
32924.317767,106,629714.359437
3459.226158,200,629728.501325
36325.918961,89,629735.412973
34660.12795,99,629742.705118
24649.244893,156,629754.662473
19076.953974,178,629765.971382
34941.797323,96,629773.019076
-6098.80389,200,629786.865681
36465.371858,89,629792.894341
32985.200195,110,629801.574659
33448.099416,105,629808.609762
3674.139612,200,629825.192255
33380.237183,106,629833.279009
-7535.079217,200,629845.744103
4944.285855,200,629861.482721
38332.732101,79,629867.63223
23989.506133,156,629879.04374
36750.988481,88,629886.267437
33276.602139,106,629893.644077
35734.45046,92,629900.277421
37840.138267,82,629905.876731
26055.192537,143,629916.358301
36956.244614,87,629922.446021
36142.791355,91,629929.346498
32518.919736,108,629937.009544
37411.729601,83,629942.765363
35238.686042,98,629950.825175
35710.520415,92,629957.433514
25821.305937,142,629966.941733
35663.15858,95,629974.313721
35311.777939,93,629980.945393
31393.192273,116,629989.113467
32834.674086,107,629998.722458
-7565.140255,200,630013.823194
33630.146445,104,630021.244845
26850.3984,151,630032.627635
27939.07508,131,630041.339963
20196.907317,174,630053.533982
34361.928373,101,630060.873555
37436.68926,84,630066.980012
31821.169403,112,630074.474324
32066.01818,113,630082.259049
33092.340915,109,630091.588089
30163.570457,123,630100.72996
26928.291009,137,630109.88731
34347.2758,100,630116.399268
37851.184644,82,630122.629496
3448.749739,200,630139.220198
3231.743113,200,630154.508154
35450.416686,95,630161.263064
33832.862795,102,630168.383471
34737.260992,97,630175.853511
38420.255011,78,630181.348951
35352.659904,94,630188.197238
36851.189666,87,630194.427947
26482.387893,141,630204.137572
32276.305944,111,630212.057556
34751.246213,97,630219.42397
-7129.769668,200,630232.615207
24074.634776,153,630242.789947
36041.373729,91,630249.697807
4017.350937,200,630262.796911
35261.375977,98,630269.751125
33216.8084,106,630277.27826
21832.711777,163,630288.554756
34013.74229,104,630296.115366
32953.879555,107,630303.33508
3656.839408,200,630318.068537
34542.678795,98,630324.557179
32460.651087,109,630334.514564
15337.83528,194,630346.795445
34150.680926,101,630354.560171
30416.024192,118,630362.664305
25507.874504,142,630373.671669
37950.939379,81,630381.000911
3563.648778,200,630396.566153
38122.558722,79,630404.553513
30398.228484,121,630413.12732
32514.023572,107,630422.046403
36046.569619,91,630428.075598
38144.313442,80,630433.85833
28424.589554,128,630442.969484
34039.938904,101,630449.931094
3156.535802,200,630463.180545
31760.505353,113,630470.761601
3703.163297,200,630485.785011
38806.945022,76,630491.154773
26013.812118,144,630501.362364
3225.889636,200,630515.567376
28191.207796,133,630525.982734
31687.030515,116,630534.646003
35156.286573,97,630541.776348
34919.560724,96,630548.242928
33625.160911,103,630555.887309
31810.481261,117,630566.466107
3814.666598,200,630580.21505
32960.868731,107,630587.95778
34130.375352,100,630595.375914
36730.895932,87,630601.981758
34384.856431,101,630609.483618
33774.744454,105,630618.323535
28043.973324,132,630627.643191
3253.231534,200,630644.821634
19339.79738,174,630657.199193
33219.124938,104,630664.39392
33311.159451,103,630671.309702
3758.06969,200,630685.714699
36347.914334,89,630692.158596
35452.818425,95,630699.30101
33236.461707,105,630706.936623
36224.929146,89,630713.7642
28992.893037,128,630722.65163
33231.685483,104,630730.184569
36446.499828,89,630736.912439
33937.997511,101,630743.650818
32047.942627,111,630751.610392
-6543.285785,200,630764.24891
32255.742414,111,630773.508763
16950.237409,186,630785.928905
37335.51204,84,630792.287857
36136.344243,91,630799.089777
37635.58552,82,630804.640508
33421.81531,103,630811.600158
36952.316277,86,630817.770749
37165.617756,86,630823.759768
34924.365211,97,630830.419602
37023.764664,85,630836.479792
34306.273913,103,630843.602433
17472.231781,190,630856.404163
3469.768533,200,630872.331344
3466.544822,200,630887.848051
34689.039481,100,630894.723321
30635.358727,117,630902.970688
35092.9164,94,630910.510584
36854.307972,88,630916.582204
28505.313112,133,630925.855158
33945.568981,102,630933.051297
36274.698222,91,630939.818002
28010.998013,131,630950.04495
31542.1308,114,630957.936415
14226.816363,200,630972.326207
36806.983792,86,630978.497791
36159.527496,91,630984.953632
35100.220717,95,630991.934213
35058.352803,97,630998.635822
33047.635504,107,631005.925441
-5762.688954,200,631019.947572
34128.103918,104,631027.617508
32363.912166,111,631038.492243
37338.211898,84,631044.518075
23232.954294,155,631057.955093
31427.794528,113,631066.232715
28979.509668,127,631076.452758
31540.244717,113,631084.766828
36373.061762,90,631091.592162
33266.285813,106,631098.829104
36343.483175,90,631105.450219
32364.826999,111,631116.297856
4008.308633,200,631129.932973
35651.650718,94,631137.760651
21913.311353,163,631149.024362
26334.729318,140,631158.182427
33519.952885,103,631164.915749
23335.158318,163,631177.095086
3692.906881,200,631190.827808
31181.286792,118,631199.566171
36532.998141,88,631205.82117
31630.161037,113,631214.356198
36536.879301,88,631220.629081
34731.70711,97,631227.843005
32469.840328,110,631235.545743
33329.94815,104,631243.437139
34349.563014,100,631250.559837
26638.046528,137,631259.457007
3351.368259,200,631272.038974
36019.990649,90,631278.57629
36608.792229,87,631284.685254
29037.269263,126,631292.26692
34737.124518,97,631299.689502
31731.104917,113,631307.567731
28634.268741,128,631316.038321
29545.517204,124,631325.331596
35125.827164,94,631332.028943
34939.738529,97,631339.102614
32115.885845,110,631347.442826
36430.929951,88,631353.849582
35933.587524,90,631360.190036
32046.161725,111,631368.879874
17121.580712,185,631380.025088
35526.315532,93,631387.305574
33092.753004,108,631395.299469
36367.075357,91,631403.091796
37634.765862,83,631409.021669
3248.778023,200,631422.067239
35339.208015,95,631429.333585
36436.11399,88,631435.320818
35448.216055,94,631442.161162
36383.462859,91,631448.764592
34930.753692,97,631455.459124
30351.364608,120,631465.061245
30599.829431,117,631474.555604
36567.514602,89,631480.679296
3670.41317,200,631494.853995
37045.795618,86,631501.119942
25021.84491,150,631511.161069
38342.045653,80,631517.461834
35596.688163,92,631523.788907
-7448.640661,200,631541.493904
30856.965743,118,631549.288991
35873.76198,93,631555.97661
31947.206855,112,631563.918916
33883.689278,104,631571.960938
22366.934958,160,631582.303253
32932.096933,106,631589.73202
32446.29334,108,631598.390822
35033.694709,97,631605.400308
29808.153044,126,631614.303583
37228.911478,84,631620.757409
33483.258331,106,631629.136338
34246.839046,100,631636.528809
33859.786227,103,631643.829119
32937.587875,106,631653.000478
3566.211223,200,631666.422585
34968.345793,97,631673.218529
3456.802717,200,631687.925585
31330.51239,119,631696.091626
30941.165878,117,631704.788175
25865.830965,144,631714.770055
36332.890556,91,631721.780353
26529.92636,138,631730.679699
30229.586566,120,631739.238056
34911.184025,96,631746.01348
27567.226339,136,631755.495789
16760.734082,189,631768.422707
34385.50096,101,631775.067879
34961.161646,98,631782.322341
34426.731011,99,631791.145393
36849.296607,87,631796.925755
33763.748352,103,631804.952244
29258.179866,125,631812.991962
3359.862523,200,631827.063299
22825.947657,156,631837.111322
37839.545962,82,631843.021506
32730.91321,107,631850.314112
32889.568851,109,631857.895816
32612.283586,107,631865.13422
3550.2667,200,631878.13238
31829.930571,112,631885.866098
29801.201119,127,631895.863785
28101.264949,135,631905.206532
