#{"t_start": 1595862463.168139, "env_id": "gripper-env-v0"}
r,s,l,t
0.0,0.108,3,30130.404818
0.0,0.108,22,30131.277839
0.0,0.108,16,30131.93487
0.0,0.108,15,30132.51628
1.0,0.109,22,30133.608269
1.0,0.11,22,30135.14685
1.0,0.111,22,30136.325259
0.0,0.111,16,30137.165909
0.0,0.111,18,30137.912624
1.0,0.112,22,30139.045388
0.0,0.112,6,30139.359599
0.0,0.112,17,30140.683903
1.0,0.113,22,30142.167856
1.0,0.114,22,30143.262867
1.0,0.115,22,30144.324533
0.0,0.115,22,30145.238509
0.0,0.115,22,30146.19534
0.0,0.115,15,30146.92401
1.0,0.116,22,30148.401525
0.0,0.116,3,30148.604022
0.0,0.116,22,30149.442804
1.0,0.117,22,30150.527174
0.0,0.117,18,30151.214619
0.0,0.116,16,30151.89007
0.0,0.115,3,30152.074954
1.0,0.116,22,30153.644203
0.0,0.116,22,30154.952216
0.0,0.116,22,30155.967411
0.0,0.116,21,30156.741231
1.0,0.117,22,30157.83813
0.0,0.117,22,30158.766209
0.0,0.117,22,30159.675321
1.0,0.118,22,30161.799928
0.0,0.118,17,30162.574103
0.0,0.118,22,30163.417967
0.0,0.118,15,30164.468261
0.0,0.118,12,30164.925375
0.0,0.118,12,30165.392052
0.0,0.118,8,30165.843566
1.0,0.119,22,30166.835741
0.0,0.119,22,30167.670981
0.0,0.119,16,30168.421173
0.0,0.119,9,30168.796379
0.0,0.119,5,30169.032691
0.0,0.119,22,30169.96862
0.0,0.119,16,30170.569097
0.0,0.118,16,30171.337731
0.0,0.118,22,30172.403746
0.0,0.118,15,30173.044817
0.0,0.118,22,30174.084228
0.0,0.118,18,30174.860296
0.0,0.118,22,30175.731642
0.0,0.118,20,30176.762378
0.0,0.118,22,30177.560774
0.0,0.118,22,30178.451807
0.0,0.117,14,30179.0465
0.0,0.117,16,30179.723848
0.0,0.117,17,30180.47912
0.0,0.117,21,30181.292256
0.0,0.117,16,30181.931278
0.0,0.117,12,30182.418276
0.0,0.117,14,30183.077885
1.0,0.118,22,30184.117508
0.0,0.118,16,30185.042708
0.0,0.117,18,30185.810636
0.0,0.117,22,30186.803673
1.0,0.117,22,30187.973783
0.0,0.117,4,30188.19101
0.0,0.117,20,30189.038018
0.0,0.117,22,30190.140491
0.0,0.117,22,30190.944055
0.0,0.117,22,30191.852273
0.0,0.117,5,30192.068747
0.0,0.117,14,30192.622934
0.0,0.117,17,30193.338945
0.0,0.117,12,30193.94396
0.0,0.116,22,30194.831976
0.0,0.116,22,30195.701466
0.0,0.116,22,30196.604269
0.0,0.116,22,30197.485969
0.0,0.116,15,30198.367226
0.0,0.115,18,30199.054299
0.0,0.115,22,30199.809074
1.0,0.116,22,30200.977538
1.0,0.117,22,30202.124146
0.0,0.117,3,30202.295391
0.0,0.116,16,30202.937802
0.0,0.115,20,30203.716
0.0,0.115,9,30204.136236
0.0,0.115,17,30204.782453
1.0,0.116,22,30205.814716
0.0,0.116,22,30206.760155
0.0,0.116,17,30207.550774
1.0,0.117,22,30208.872058
0.0,0.117,17,30209.730153
0.0,0.117,17,30210.453891
0.0,0.117,22,30211.399321
0.0,0.117,22,30212.342263
0.0,0.117,22,30213.315791
0.0,0.117,22,30214.323795
0.0,0.116,22,30215.15725
0.0,0.116,22,30216.230102
0.0,0.116,22,30217.183485
0.0,0.115,22,30218.208826
0.0,0.115,22,30219.002725
0.0,0.115,22,30227.407739
0.0,0.115,16,30228.128132
0.0,0.115,16,30228.81921
0.0,0.115,17,30229.600741
0.0,0.115,12,30230.154152
0.0,0.115,16,30230.956972
0.0,0.115,22,30231.960602
0.0,0.115,16,30232.663081
0.0,0.115,16,30233.396467
0.0,0.115,17,30234.629614
1.0,0.116,22,30235.719813
0.0,0.116,22,30236.863709
1.0,0.117,22,30237.839238
0.0,0.117,18,30238.636673
0.0,0.117,22,30239.486334
0.0,0.116,22,30240.363704
0.0,0.115,8,30240.736998
0.0,0.115,18,30241.449457
0.0,0.115,3,30241.711616
0.0,0.115,22,30242.685393
0.0,0.115,22,30243.612401
0.0,0.115,22,30244.485411
0.0,0.115,22,30245.309652
0.0,0.115,22,30246.20545
0.0,0.115,5,30246.464036
0.0,0.115,11,30246.93555
0.0,0.115,17,30247.704354
0.0,0.115,8,30248.173518
0.0,0.115,7,30248.708765
1.0,0.116,22,30249.643365
0.0,0.116,17,30250.37243
0.0,0.116,17,30251.011546
0.0,0.116,16,30251.663541
0.0,0.116,16,30252.494845
0.0,0.116,17,30253.188746
1.0,0.117,22,30254.493071
0.0,0.117,3,30254.665783
0.0,0.117,9,30255.119388
0.0,0.117,16,30255.773098
0.0,0.117,7,30256.858952
0.0,0.117,17,30257.687322
0.0,0.117,22,30258.594474
0.0,0.117,9,30258.964452
0.0,0.117,22,30259.894994
0.0,0.117,22,30261.063902
1.0,0.117,22,30262.054104
0.0,0.117,22,30262.886254
1.0,0.118,22,30264.266356
0.0,0.118,22,30265.070245
0.0,0.118,10,30265.531815
0.0,0.118,17,30266.437103
0.0,0.117,9,30266.813591
0.0,0.116,22,30267.872431
0.0,0.116,22,30268.82865
0.0,0.116,22,30269.913781
0.0,0.116,22,30270.859874
0.0,0.116,18,30271.726272
0.0,0.116,22,30272.634433
0.0,0.116,16,30273.400862
0.0,0.116,22,30274.246964
1.0,0.117,22,30275.538062
1.0,0.118,22,30276.536075
0.0,0.118,9,30276.962853
1.0,0.119,22,30278.201813
0.0,0.119,15,30278.873759
0.0,0.119,17,30279.633751
0.0,0.119,17,30280.34561
0.0,0.119,3,30280.622988
0.0,0.119,6,30280.961582
0.0,0.119,22,30281.851587
1.0,0.12,22,30283.140723
0.0,0.12,12,30283.784003
1.0,0.121,22,30284.717671
0.0,0.121,17,30285.36532
0.0,0.121,9,30285.938186
0.0,0.121,13,30286.502872
0.0,0.121,16,30287.384609
0.0,0.121,22,30288.167611
0.0,0.12,14,30288.831758
0.0,0.12,16,30289.510995
0.0,0.12,17,30290.476563
0.0,0.12,22,30291.437142
0.0,0.12,22,30292.215662
0.0,0.12,13,30292.828022
1.0,0.121,23,30293.83059
1.0,0.122,22,30295.090517
0.0,0.122,14,30295.653763
0.0,0.122,18,30296.327997
0.0,0.121,22,30297.814728
0.0,0.121,4,30298.014789
0.0,0.12,22,30298.976004
0.0,0.12,22,30299.994464
0.0,0.119,10,30300.458712
1.0,0.12,22,30301.567858
0.0,0.12,11,30302.088112
0.0,0.12,17,30302.833959
0.0,0.12,16,30303.511647
0.0,0.12,22,30304.397983
0.0,0.12,9,30304.899407
1.0,0.121,22,30305.814547
0.0,0.121,22,30306.640776
0.0,0.121,22,30307.631948
0.0,0.12,22,30308.507143
0.0,0.12,14,30309.031112
0.0,0.12,22,30309.890884
0.0,0.12,22,30310.92752
0.0,0.12,22,30311.862058
1.0,0.121,22,30312.870175
0.0,0.121,22,30313.851324
0.0,0.121,22,30314.649047
0.0,0.121,22,30315.761357
0.0,0.121,16,30316.537998
0.0,0.121,10,30316.991343
0.0,0.121,22,30317.866473
0.0,0.121,22,30318.718837
0.0,0.121,22,30319.55904
0.0,0.121,22,30320.464204
0.0,0.121,14,30321.065328
0.0,0.12,4,30321.261294
0.0,0.12,22,30322.296125
0.0,0.12,3,30322.486226
0.0,0.12,16,30323.183932
0.0,0.12,22,30324.163841
0.0,0.12,22,30325.288278
0.0,0.12,12,30325.879762
1.0,0.121,22,30327.122745
0.0,0.121,22,30328.000726
0.0,0.12,22,30328.842682
0.0,0.12,22,30329.731001
0.0,0.12,22,30330.551181
0.0,0.12,18,30331.30566
0.0,0.12,9,30331.80027
0.0,0.12,18,30332.775194
0.0,0.12,22,30333.644124
1.0,0.121,22,30334.51175
1.0,0.122,22,30336.256308
0.0,0.121,12,30336.820465
0.0,0.121,17,30337.523313
1.0,0.122,22,30338.466706
0.0,0.122,22,30339.449827
0.0,0.122,11,30340.000461
0.0,0.122,23,30341.004156
0.0,0.122,17,30341.759787
0.0,0.122,11,30342.326457
0.0,0.122,17,30343.332135
0.0,0.122,22,30344.233043
0.0,0.122,16,30345.061493
1.0,0.123,22,30346.151584
0.0,0.122,23,30348.242308
0.0,0.122,12,30349.050827
0.0,0.122,18,30349.78225
0.0,0.122,14,30350.588496
1.0,0.123,22,30351.808494
0.0,0.123,16,30352.485393
0.0,0.123,11,30352.993354
0.0,0.122,17,30353.78739
0.0,0.121,12,30354.300428
0.0,0.121,15,30355.061567
0.0,0.12,19,30355.852497
0.0,0.12,22,30356.872775
0.0,0.12,19,30357.711144
0.0,0.12,22,30358.569285
0.0,0.12,13,30359.155267
0.0,0.12,18,30359.83879
1.0,0.121,22,30361.068338
0.0,0.121,22,30361.931063
0.0,0.121,22,30362.803129
0.0,0.121,5,30363.304888
0.0,0.121,22,30364.388927
0.0,0.121,22,30365.258344
0.0,0.121,22,30366.115708
0.0,0.12,22,30367.007558
0.0,0.12,22,30367.887201
0.0,0.12,22,30368.750916
0.0,0.12,22,30369.56291
0.0,0.12,22,30370.40298
0.0,0.12,16,30371.010466
0.0,0.12,16,30371.814228
0.0,0.119,9,30372.196377
0.0,0.119,11,30372.725299
0.0,0.119,22,30373.78627
0.0,0.119,14,30374.328105
0.0,0.119,17,30375.776312
1.0,0.12,22,30376.906586
0.0,0.12,22,30377.710212
0.0,0.12,22,30378.574452
1.0,0.121,22,30379.550525
0.0,0.121,18,30380.399603
0.0,0.121,22,30381.299254
0.0,0.121,22,30382.136985
0.0,0.121,16,30382.825706
0.0,0.121,11,30383.331954
0.0,0.121,12,30383.86768
0.0,0.121,18,30384.621024
0.0,0.121,17,30385.336721
0.0,0.121,17,30386.158793
0.0,0.121,10,30386.683759
1.0,0.122,22,30388.169428
0.0,0.122,22,30389.08141
0.0,0.122,22,30389.955486
0.0,0.122,15,30390.556712
0.0,0.122,10,30390.993777
1.0,0.123,22,30392.054821
0.0,0.123,17,30392.827879
0.0,0.122,11,30393.31184
0.0,0.122,16,30394.132711
0.0,0.122,16,30395.030382
0.0,0.122,10,30395.580607
0.0,0.122,19,30396.491684
0.0,0.121,22,30397.353853
0.0,0.121,22,30398.248449
0.0,0.121,18,30398.955799
0.0,0.121,11,30399.438923
0.0,0.121,9,30399.817709
0.0,0.121,9,30400.382461
0.0,0.12,17,30401.158452
0.0,0.12,22,30401.999348
0.0,0.12,22,30402.852124
0.0,0.12,22,30403.821592
0.0,0.12,22,30404.719929
0.0,0.12,22,30405.600572
0.0,0.12,12,30406.073304
0.0,0.12,22,30406.924356
0.0,0.119,23,30407.898141
0.0,0.119,22,30408.72504
0.0,0.119,22,30409.571215
0.0,0.118,4,30409.776646
0.0,0.118,19,30410.599537
0.0,0.117,12,30411.184342
0.0,0.117,17,30412.035465
1.0,0.118,22,30413.161908
0.0,0.118,16,30413.893681
0.0,0.118,18,30414.857096
0.0,0.118,5,30415.083216
0.0,0.118,16,30415.727901
0.0,0.118,23,30416.851454
0.0,0.118,11,30417.441033
0.0,0.118,22,30418.587586
0.0,0.118,4,30418.770249
0.0,0.118,16,30419.416437
0.0,0.118,11,30419.963619
0.0,0.118,5,30420.29778
0.0,0.118,22,30421.087918
0.0,0.118,16,30421.756707
0.0,0.118,9,30422.186439
0.0,0.117,18,30422.935781
0.0,0.117,22,30423.793388
0.0,0.117,22,30424.601296
0.0,0.117,10,30425.025484
0.0,0.117,17,30425.807705
0.0,0.117,15,30426.411306
0.0,0.117,22,30427.309764
0.0,0.116,5,30427.685614
0.0,0.116,17,30428.328012
0.0,0.116,22,30429.285458
0.0,0.116,10,30429.807908
0.0,0.115,1,30430.060215
0.0,0.114,16,30430.841584
0.0,0.114,22,30431.743863
0.0,0.114,22,30432.580335
0.0,0.114,22,30433.423935
0.0,0.114,22,30434.280556
0.0,0.114,22,30435.408013
0.0,0.114,5,30435.686766
0.0,0.114,22,30436.637539
1.0,0.114,22,30437.722392
0.0,0.114,13,30438.276902
0.0,0.114,14,30438.938841
0.0,0.114,22,30439.790985
0.0,0.114,22,30440.590622
0.0,0.114,22,30441.513355
0.0,0.113,16,30442.347947
0.0,0.113,14,30442.988843
0.0,0.113,16,30443.652052
0.0,0.113,17,30444.419773
0.0,0.113,22,30445.464421
0.0,0.112,22,30446.281036
1.0,0.113,22,30447.352695
0.0,0.113,3,30447.593386
0.0,0.113,16,30448.531516
0.0,0.112,16,30449.367006
1.0,0.113,22,30450.648139
0.0,0.113,22,30451.550054
0.0,0.113,22,30452.461131
0.0,0.113,17,30453.472679
0.0,0.113,17,30454.277525
1.0,0.113,22,30455.21839
0.0,0.113,22,30456.073571
0.0,0.113,22,30457.018823
0.0,0.112,22,30457.857016
0.0,0.112,22,30458.881725
0.0,0.112,10,30459.316255
0.0,0.112,17,30459.995243
0.0,0.112,16,30460.670332
0.0,0.112,20,30461.537178
0.0,0.112,23,30462.499844
0.0,0.112,16,30463.079743
0.0,0.112,22,30463.88153
0.0,0.112,17,30464.780085
0.0,0.112,12,30465.436502
1.0,0.113,22,30466.46089
0.0,0.113,17,30467.290201
1.0,0.114,22,30468.338032
0.0,0.114,14,30468.992369
1.0,0.115,22,30470.195328
0.0,0.115,22,30471.246149
0.0,0.115,17,30471.940104
1.0,0.116,22,30473.85564
0.0,0.116,14,30474.466069
0.0,0.116,12,30475.029714
0.0,0.115,22,30476.149228
0.0,0.115,17,30476.884051
0.0,0.115,11,30477.476776
1.0,0.116,22,30478.390444
0.0,0.116,18,30479.252216
0.0,0.116,17,30480.006355
0.0,0.115,22,30480.96047
0.0,0.115,15,30481.983409
0.0,0.115,11,30482.452017
0.0,0.114,11,30482.964036
0.0,0.114,16,30483.583154
0.0,0.114,23,30484.493987
1.0,0.115,22,30485.460948
0.0,0.115,14,30486.110506
0.0,0.115,22,30487.595559
0.0,0.115,13,30488.184379
0.0,0.115,16,30488.804858
0.0,0.114,12,30489.303173
1.0,0.115,22,30490.296339
0.0,0.115,22,30491.193681
0.0,0.115,23,30492.444379
0.0,0.115,17,30493.189845
1.0,0.116,22,30494.233169
0.0,0.116,5,30494.55225
0.0,0.116,22,30495.39447
0.0,0.116,11,30496.051243
0.0,0.116,5,30496.333242
0.0,0.116,11,30496.801678
0.0,0.115,16,30497.603143
0.0,0.115,17,30498.543336
0.0,0.115,22,30499.410605
0.0,0.115,13,30500.400161
0.0,0.115,23,30501.314131
0.0,0.115,17,30501.950219
0.0,0.115,22,30502.840505
0.0,0.115,22,30503.710721
0.0,0.115,22,30504.667057
1.0,0.116,22,30505.767662
0.0,0.116,18,30506.502204
1.0,0.117,22,30507.484071
0.0,0.117,17,30508.210988
0.0,0.117,16,30508.915314
1.0,0.118,22,30510.017934
0.0,0.118,17,30510.702181
0.0,0.118,18,30511.557672
0.0,0.118,12,30512.237092
1.0,0.119,22,30513.277644
1.0,0.12,22,30514.241417
0.0,0.12,11,30514.80323
0.0,0.12,15,30515.383818
0.0,0.12,13,30515.925028
0.0,0.119,16,30516.610223
0.0,0.119,3,30516.958246
0.0,0.119,6,30517.231306
0.0,0.119,17,30518.056752
0.0,0.119,17,30518.7531
0.0,0.119,4,30518.956645
0.0,0.119,16,30519.625024
0.0,0.119,13,30520.185834
0.0,0.119,22,30521.107666
0.0,0.119,3,30521.391039
0.0,0.119,22,30522.716896
0.0,0.119,22,30523.582226
1.0,0.12,22,30524.957619
0.0,0.12,9,30525.357167
0.0,0.12,11,30525.86422
0.0,0.12,15,30526.425122
1.0,0.121,22,30527.777598
0.0,0.121,22,30529.174827
0.0,0.121,22,30530.375636
0.0,0.121,6,30530.718869
0.0,0.121,16,30531.409394
0.0,0.121,9,30531.888078
0.0,0.121,9,30532.298704
0.0,0.12,16,30533.054022
0.0,0.12,12,30533.571503
0.0,0.12,17,30534.289042
1.0,0.121,22,30535.372283
0.0,0.121,16,30536.117597
1.0,0.122,22,30537.434158
0.0,0.122,17,30538.242676
0.0,0.122,17,30538.934881
0.0,0.122,8,30539.461297
0.0,0.122,9,30540.388123
0.0,0.122,19,30541.141858
0.0,0.122,6,30541.488455
1.0,0.123,22,30542.695643
0.0,0.123,13,30543.173924
0.0,0.123,7,30543.521997
0.0,0.122,14,30544.170789
1.0,0.123,22,30545.124241
0.0,0.123,22,30546.001753
0.0,0.123,9,30546.915917
0.0,0.123,8,30547.299264
0.0,0.123,17,30547.983812
0.0,0.123,7,30548.388907
0.0,0.123,22,30549.498839
0.0,0.123,15,30550.213689
0.0,0.123,11,30550.754487
0.0,0.123,22,30551.590347
0.0,0.123,18,30552.346606
0.0,0.123,21,30553.2666
1.0,0.124,22,30554.283833
0.0,0.124,20,30555.594089
0.0,0.124,22,30556.392281
0.0,0.124,15,30557.045233
0.0,0.124,16,30557.743269
0.0,0.124,22,30558.495044
0.0,0.124,22,30559.406381
0.0,0.124,22,30560.546834
0.0,0.124,3,30560.851272
0.0,0.124,22,30561.715939
0.0,0.124,17,30562.746164
1.0,0.125,22,30563.768668
0.0,0.125,16,30564.52448
0.0,0.125,22,30565.376623
0.0,0.125,16,30566.044512
0.0,0.125,13,30567.089677
0.0,0.125,22,30568.158595
0.0,0.124,18,30568.925247
0.0,0.124,18,30569.781487
1.0,0.125,22,30570.816527
0.0,0.125,14,30571.603737
0.0,0.125,17,30572.37849
0.0,0.124,22,30573.240964
0.0,0.124,17,30573.896779
1.0,0.124,22,30574.839914
0.0,0.124,3,30575.035672
0.0,0.124,10,30575.48755
0.0,0.124,22,30576.352791
0.0,0.124,18,30577.176207
0.0,0.124,10,30577.672527
0.0,0.124,3,30577.876931
0.0,0.124,22,30578.964405
0.0,0.124,17,30579.810905
0.0,0.124,16,30580.479721
0.0,0.124,22,30581.370631
0.0,0.124,17,30582.104696
0.0,0.124,18,30582.912256
0.0,0.123,17,30583.566641
1.0,0.124,22,30584.663711
0.0,0.124,22,30585.548087
0.0,0.123,22,30586.61126
1.0,0.124,22,30587.894731
0.0,0.124,22,30588.731498
0.0,0.124,16,30589.375272
0.0,0.124,22,30590.304937
0.0,0.124,16,30590.902352
0.0,0.124,22,30591.759063
0.0,0.124,22,30592.65557
0.0,0.124,16,30593.527279
0.0,0.124,19,30594.246671
0.0,0.124,16,30594.92881
1.0,0.125,22,30596.956684
0.0,0.125,19,30597.854156
0.0,0.125,13,30598.375144
0.0,0.125,16,30599.054903
0.0,0.125,13,30599.655288
0.0,0.125,12,30600.273727
0.0,0.125,16,30600.972161
0.0,0.125,17,30602.384221
1.0,0.126,22,30603.606698
0.0,0.126,19,30604.497612
0.0,0.126,22,30605.332979
0.0,0.126,18,30606.079667
1.0,0.127,22,30607.128113
0.0,0.127,16,30608.014777
0.0,0.127,5,30608.228527
1.0,0.128,22,30609.492229
0.0,0.128,3,30609.703098
0.0,0.128,10,30610.176037
0.0,0.127,8,30610.582084
0.0,0.127,11,30611.160273
0.0,0.127,22,30612.222903
0.0,0.127,12,30612.855255
0.0,0.127,22,30613.719154
0.0,0.127,18,30614.387116
0.0,0.127,16,30615.020245
0.0,0.127,3,30615.233844
1.0,0.128,22,30616.316627
0.0,0.128,16,30617.045198
1.0,0.129,22,30618.134678
0.0,0.129,5,30618.393179
0.0,0.129,16,30619.092788
0.0,0.129,15,30619.95622
0.0,0.129,16,30620.69855
0.0,0.129,22,30621.547325
1.0,0.13,22,30622.477983
0.0,0.129,22,30623.426534
0.0,0.129,17,30624.158343
0.0,0.128,22,30625.106419
1.0,0.129,22,30626.263491
0.0,0.129,16,30627.091795
0.0,0.129,8,30627.4205
1.0,0.13,22,30629.300101
1.0,0.131,22,30630.369109
0.0,0.131,17,30631.109534
0.0,0.13,3,30631.279008
0.0,0.13,16,30631.953376
0.0,0.13,16,30632.576285
1.0,0.131,22,30633.541142
0.0,0.131,18,30634.445805
0.0,0.131,11,30634.904659
1.0,0.132,22,30635.868976
0.0,0.132,16,30636.480805
0.0,0.132,12,30636.94743
0.0,0.132,14,30637.580476
0.0,0.132,22,30638.584755
0.0,0.132,10,30639.011837
0.0,0.131,2,30639.203943
0.0,0.131,16,30639.91582
0.0,0.131,23,30640.991672
0.0,0.131,16,30641.687753
0.0,0.131,4,30641.901036
0.0,0.131,16,30642.59743
1.0,0.132,22,30643.573035
0.0,0.132,14,30644.223575
0.0,0.132,17,30645.000721
0.0,0.132,16,30645.577607
0.0,0.132,17,30646.263765
0.0,0.132,16,30646.918049
1.0,0.133,22,30648.460487
0.0,0.133,16,30649.091921
0.0,0.133,22,30649.963383
0.0,0.133,22,30650.825318
0.0,0.132,12,30651.321785
0.0,0.132,18,30652.653078
1.0,0.133,22,30653.700931
1.0,0.134,22,30654.692671
0.0,0.134,17,30655.676404
0.0,0.134,17,30656.329629
0.0,0.134,22,30658.184458
0.0,0.133,16,30658.929029
0.0,0.133,16,30659.674622
0.0,0.133,9,30660.037705
0.0,0.133,22,30660.871712
0.0,0.133,12,30661.842505
0.0,0.133,15,30662.525293
0.0,0.133,8,30663.022658
0.0,0.133,19,30663.808261
1.0,0.134,22,30665.024203
0.0,0.133,22,30667.195823
1.0,0.133,22,30668.271141
0.0,0.133,15,30668.913794
1.0,0.134,22,30670.205201
1.0,0.135,22,30671.193074
1.0,0.136,23,30672.449789
0.0,0.136,12,30673.007759
0.0,0.136,6,30673.403681
0.0,0.136,17,30674.09919
0.0,0.136,10,30674.633135
1.0,0.137,22,30675.536181
0.0,0.137,16,30676.203753
0.0,0.136,22,30677.142115
0.0,0.136,15,30677.821961
0.0,0.136,22,30678.914662
0.0,0.136,22,30679.718018
0.0,0.135,17,30680.525039
1.0,0.136,22,30681.544434
0.0,0.136,11,30682.028314
0.0,0.136,16,30682.641746
0.0,0.136,22,30683.536888
0.0,0.136,12,30684.050823
1.0,0.137,22,30685.103163
0.0,0.137,12,30685.600226
0.0,0.137,22,30686.504845
0.0,0.137,9,30687.167125
0.0,0.136,16,30687.955184
0.0,0.136,22,30688.808387
0.0,0.136,11,30689.24646
0.0,0.136,9,30689.619537
0.0,0.136,11,30690.070892
0.0,0.136,18,30690.853431
0.0,0.135,14,30691.477184
0.0,0.135,22,30692.381686
0.0,0.135,17,30693.213731
0.0,0.135,5,30693.490558
0.0,0.135,22,30694.327325
0.0,0.135,22,30695.127102
0.0,0.134,22,30695.953916
0.0,0.134,9,30696.405461
0.0,0.134,7,30696.782013
0.0,0.134,17,30697.454123
0.0,0.134,15,30698.079724
1.0,0.135,22,30699.030517
0.0,0.135,22,30699.986417
0.0,0.135,22,30700.889751
1.0,0.136,22,30702.056583
1.0,0.137,22,30703.047039
0.0,0.137,14,30703.604558
0.0,0.137,17,30704.303438
0.0,0.137,12,30704.882751
1.0,0.138,22,30705.917163
0.0,0.138,16,30706.710907
0.0,0.138,12,30707.250232
0.0,0.138,17,30708.045659
0.0,0.137,7,30708.33825
0.0,0.136,16,30709.071375
0.0,0.135,22,30709.9652
0.0,0.134,22,30710.813514
0.0,0.134,22,30711.662931
0.0,0.134,16,30712.393322
0.0,0.134,22,30713.461614
0.0,0.134,16,30714.440264
0.0,0.134,16,30715.47288
0.0,0.134,6,30715.799407
0.0,0.134,13,30716.389457
0.0,0.134,17,30717.081977
0.0,0.134,6,30717.349012
1.0,0.135,22,30718.342679
0.0,0.135,8,30718.727837
0.0,0.135,16,30719.376183
0.0,0.135,22,30720.276706
0.0,0.135,9,30720.681147
0.0,0.135,6,30721.026184
0.0,0.135,17,30721.830955
1.0,0.135,22,30723.1607
0.0,0.134,22,30724.116876
0.0,0.133,14,30724.682017
1.0,0.134,22,30725.712545
0.0,0.134,22,30726.6228
1.0,0.135,22,30727.902822
0.0,0.135,11,30728.348196
0.0,0.135,16,30729.05258
0.0,0.135,16,30729.859984
0.0,0.135,22,30730.813836
0.0,0.135,17,30731.528601
0.0,0.134,18,30732.218185
0.0,0.134,12,30732.765873
0.0,0.134,17,30733.459545
0.0,0.134,17,30734.327157
0.0,0.134,22,30735.157089
0.0,0.134,17,30735.892363
1.0,0.135,22,30737.095725
0.0,0.135,5,30737.347587
0.0,0.135,17,30738.055306
0.0,0.135,20,30739.119378
0.0,0.135,3,30739.316732
0.0,0.134,16,30740.007761
0.0,0.134,22,30740.941707
0.0,0.133,22,30741.772103
0.0,0.133,2,30741.915938
0.0,0.133,22,30742.798176
0.0,0.133,12,30743.327011
0.0,0.132,14,30744.087325
0.0,0.132,4,30744.360128
0.0,0.132,17,30745.219378
0.0,0.132,17,30745.97846
0.0,0.132,5,30746.281009
0.0,0.132,22,30747.147172
0.0,0.132,16,30747.996719
0.0,0.132,4,30748.309003
0.0,0.132,7,30748.699633
0.0,0.132,18,30749.634206
0.0,0.132,22,30750.583516
0.0,0.132,16,30751.253059
0.0,0.132,22,30752.181115
0.0,0.132,1,30752.383203
0.0,0.132,16,30753.056132
0.0,0.132,17,30753.824356
0.0,0.132,16,30754.499075
0.0,0.132,16,30755.155197
0.0,0.132,19,30755.900946
0.0,0.131,18,30756.559547
0.0,0.131,17,30757.353977
0.0,0.131,22,30758.252493
0.0,0.131,22,30759.204319
0.0,0.131,7,30759.606786
0.0,0.131,9,30759.998232
0.0,0.131,16,30760.797323
0.0,0.131,17,30761.652781
1.0,0.132,22,30762.670033
0.0,0.132,11,30763.184618
0.0,0.132,8,30763.69333
0.0,0.132,19,30764.500719
0.0,0.132,17,30765.126777
0.0,0.132,9,30765.644715
0.0,0.132,4,30765.837493
0.0,0.131,12,30766.319908
1.0,0.132,22,30767.33613
0.0,0.131,13,30768.041519
0.0,0.131,9,30768.631105
0.0,0.13,7,30769.008717
1.0,0.131,22,30769.991578
1.0,0.132,22,30772.430759
0.0,0.132,16,30773.376014
0.0,0.132,17,30774.082155
0.0,0.131,17,30774.7895
0.0,0.131,17,30775.560189
0.0,0.131,7,30775.933432
0.0,0.131,11,30776.407014
0.0,0.131,22,30777.286459
0.0,0.131,17,30777.936434
0.0,0.131,22,30778.797321
0.0,0.131,3,30779.047978
0.0,0.131,9,30779.518354
0.0,0.131,6,30779.820088
0.0,0.131,17,30781.465447
0.0,0.131,22,30782.434057
0.0,0.131,7,30782.751358
0.0,0.131,22,30783.670771
0.0,0.131,14,30784.256756
0.0,0.131,11,30784.80063
1.0,0.132,22,30785.781288
0.0,0.132,16,30786.374746
0.0,0.132,22,30787.220004
0.0,0.131,6,30787.524386
0.0,0.131,1,30787.7738
0.0,0.131,23,30788.66633
0.0,0.13,22,30789.574631
0.0,0.13,22,30790.572962
0.0,0.13,13,30791.156841
0.0,0.13,7,30791.461918
1.0,0.13,22,30792.517608
0.0,0.13,6,30792.82433
0.0,0.13,5,30793.036473
0.0,0.13,20,30794.730303
0.0,0.13,19,30795.561804
0.0,0.13,17,30796.363811
0.0,0.13,13,30797.11107
1.0,0.131,22,30798.540287
0.0,0.131,16,30799.24971
0.0,0.131,16,30800.137619
0.0,0.131,15,30800.753278
0.0,0.131,11,30817.33247
0.0,0.13,22,30818.219733
0.0,0.13,16,30818.939376
0.0,0.13,22,30819.835129
0.0,0.13,11,30820.4153
0.0,0.13,3,30820.629341
0.0,0.13,17,30821.446543
1.0,0.13,22,30822.396931
0.0,0.13,22,30824.650038
0.0,0.13,22,30825.514949
1.0,0.131,22,30826.433041
0.0,0.131,17,30827.352062
0.0,0.131,16,30827.962001
0.0,0.131,11,30828.481051
0.0,0.131,17,30829.184664
0.0,0.131,16,30829.948801
0.0,0.131,15,30830.604552
0.0,0.131,22,30831.510714
0.0,0.131,22,30832.46065
0.0,0.131,16,30833.151364
0.0,0.131,4,30833.369242
0.0,0.13,16,30834.00663
0.0,0.13,16,30834.761656
0.0,0.13,22,30835.593738
0.0,0.13,4,30835.786898
0.0,0.13,19,30836.542944
0.0,0.13,22,30837.486544
0.0,0.13,21,30839.138966
0.0,0.13,17,30839.858559
0.0,0.13,22,30840.759158
0.0,0.13,16,30841.548264
0.0,0.13,17,30842.326235
0.0,0.13,16,30842.977688
